pl_name,hostname,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_trueobliq,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
NGTS-3 A b,NGTS-3 A,2,1,2018,1.6753728,0.023,16.589,1.48,756.4354,2.38,,,,89.56,,G6 V,5600,0.93,1.02,0.12,[Fe/H],,743.972,14.669,12.814,14.4878
NGTS-4 b,NGTS-4,1,1,2019,1.3373508,0.019,3.18,0.284,20.6,0.06481,0,,1650,82.5,,,5143,0.84,0.75,-0.28,[M/H],4.5,280.555,13.138,11.073,12.9092
NGTS-5 b,NGTS-5,1,1,2019,3.3569866,0.0382,12.733,1.136,72.78307,0.229,0,,952,86.6,,K2 V,4987,0.74,0.66,0.12,[Fe/H],4.52,306.779,13.789,11.612,13.526
NGTS-6 b,NGTS-6,1,1,2019,0.882059,0.01677,14.863,1.326,425.57437,1.339,0,,1284,78.231,,,4730,0.75,0.77,0.11,[Fe/H],4.7,308.262,14.237,11.65,13.8175
NGTS-8 b,NGTS-8,1,1,2019,2.4997,0.035,12.218,1.09,295.5819,0.93,0.01,503,1345,86.9,,K0 V,5241,0.98,0.89,0.24,[Fe/H],4.41,428.976,13.69,11.642,13.4954
NGTS-9 b,NGTS-9,1,1,2019,4.43527,0.058,11.994,1.07,921.707,2.9,0.06,729,1448,84.1,,F8 V,6330,1.38,1.34,0.31,[Fe/H],4.37,609.128,12.868,11.452,12.6547
NN Ser c,NN Ser,2,2,2010,5573.55,5.35,,,2329.6,7.33,0.08,,,,,,,,,,,,515.818,16.943,16.168,16.5905
NN Ser d,NN Ser,2,2,2010,2883.5,3.43,,,731,2.3,0.19,,,,,,,,,,,,515.818,16.943,16.168,16.5905
NSVS 14256825 b,NSVS 14256825,2,1,2019,3225,3.12,,,4497.2945,14.15,0.12,,,,,,40000,0.19,0.42,,,,820.877,13.296,13.945,13.2452
NY Vir b,NY Vir,2,2,2011,3160,,,,845.4278,2.66,0.15,,,,,,32780,0.15,0.46,,,5.74,544.024,13.496,14.635,13.3943
NY Vir c,NY Vir,2,2,2019,8799,,,,1760.7782,5.54,0.15,,,,,,32780,0.15,0.46,,,5.74,544.024,13.496,14.635,13.3943
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,1,1,2004,,4.3,,,830,2.6,,,,,,K V,,,0.63,,,,5800,,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,1,1,2005,,3.6,,,1200,3.8,,,55,,,,,,0.46,,,,3200,,,
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,1,1,2006,,3.5,,,14.1,0.0444,,,,,,,,,0.69,,,,4100,22.783,,
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,1,1,2005,3285,2.6,,,5.5,0.017,,,50,,,,,,0.22,,,,6600,,,
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,1,2,2008,1788.5,2.3,,,231,0.727,,,,,,,,,0.51,,,,1510,,,
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,1,2,2008,4927.5,4.5,,,86,0.27,0.15,,,64,,,,,0.51,,,,1510,,,
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,2,1,2020,,2.17,,,144,0.45307,,,,,,,,,0.35,,,,4000,,,
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,2,1,2016,2557,2.59,,,80,0.25171,,,,,,M,,,0.41,,,,2760,24.73,,
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,1,1,2009,,2.8,,,20,0.06,,,,,,,,,0.64,,,,5900,17.71,,
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,2,1,2014,,15,,,57,0.18,,,,,,,,,0.71,,,,8100,,,
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,1,1,2014,,1.7,,,1500,4.6,,,,,,,,,0.37,,,,6800,,,
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,1,1,2018,,8,,,60,0.19,,,,,,,,,0.41,,,,6100,,,
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,1,1,2012,,2.72,,,170,0.53,,,,,,M,,,0.26,,,,2570,,,
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,1,1,2015,,1.89,,,280,0.88,,,,,,,,,0.21,,,,4380,,,
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,1,2,2012,,4,,,46.1,0.145,,,,,,,,,1.06,,,,4019,20.66,,
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,1,2,2012,,4.8,,,270,0.86,,,,,,,,,1.06,,,,4019,20.66,,
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,1,1,2013,,0.87,,,588,1.85,,,,,,,,,0.02,,,,1760,,,
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,1,1,2013,,3.45,,,868,2.73,,,,,,,,,0.44,,,,4970,,,
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,1,1,2015,,0.74,,,120,0.39,,,,,,,,,0.34,,,,1300,,,
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,1,1,2016,,1.6,,,150,0.47,,,,,,M V,,,0.29,,,,6700,,,
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,1,1,2020,,4.43,,,53.1,0.167,,,,,,,,,0.4,,,,6320,,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,1,1,2016,,2.6,,,35,0.11,,,,,,M V,,,0.57,,,,2600,,,
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,1,1,2014,,0.8,,,4100,13,,,,,,,,,0.1,,,,3040,,,
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,1,1,2017,,3.6,,,92,0.29,,,,,,,,,0.54,,,,3900,,,
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,2,1,2014,,0.702,,,1.66,0.00522,,,,,,,,,0.11,,,,911,,,
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,1,1,2019,,0.39,,,3020,9.51,,,,,,,,,0.29,,,,3220,26.42,19.64,
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,1,1,2017,,2.6,,,200,0.64,,,,,,,,,0.46,,,,6300,,,
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,1,1,2018,,1.8,,,860,2.7,,,,,,,,,0.33,,,,6900,,,
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,1,1,2015,,3.48,,,206.58846,0.65,,,,,,,,,0.9,,,,3500,,,
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,1,1,2022,,3.49,,,181.16219,0.57,,,,,,M,,,0.52,,,,7730,,19.92,
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,1,1,2016,,4.53,,,1169.60854,3.68,,,,,,,,,0.73,,,,2670,,,
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,1,2,2018,,1.5,,,55.3,0.174,,,,,,,,,0.4,,,,6400,,,
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,1,2,2018,,1.7,,,83.7,0.263,,,,,,,,,0.4,,,,6400,,,
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,1,1,2016,,1.75,,,180,0.56,,,,,,,,,0.51,,,,6860,,,
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,1,1,2016,,0.73,,,230,0.72,,,,,,,,,0.1,,,,8200,,,
OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,1,1,2016,,1.6,,,1100,3.4,,,,,,,,,0.3,,,,1200,,17.45,
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,1,1,2016,,2.7,,,21,0.066,,,,,,,,,0.38,,,,3300,,,
OGLE-2015-BLG-1649L b,OGLE-2015-BLG-1649L,1,1,2019,,2.07,,,807,2.54,,,,,,,,,0.34,,,,4230,,,
OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,1,1,2019,,2.62,,,17.9,0.0563,,,,,,,,,0.55,,,,6700,,20.3,
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,1,1,2020,,0.85,,,138,0.433,,,,,,,,,0.08,,,,7070,,,
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,1,1,2017,,5.4,,,1300,4.1,,,,,,,,,0.13,,,,6500,,,
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,2,1,2017,,6.4,,,1330,4.18,,,,,,,,,0.72,,,,3410,,,
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,1,1,2019,,1.7,,,140,0.43,,,,,,,,,0.3,,,,3730,,,
OGLE-2016-BLG-1093 b,OGLE-2016-BLG-1093,1,1,2022,,2.13,,,225.65817,0.71,,,,,,,,,0.46,,,,8120,,,
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1,1,2017,1220,2.17,,,4253,13.38,0.42,,,41.2,,,,,0.88,,,,6770,,,
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,1,1,2017,,1.16,,,1.43,0.0045,,,,,,,,,0.08,,,,3910,,,
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,1,1,2020,,3.4,,,250,0.79,,,,,,,,,0.1,,,,,,,
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,1,1,2018,,3.913,,,3.269,0.01029,,,,,,,,,0.4,,,,4705,,,
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,1,1,2018,,2.424,,,127,0.401,,,,,,,,,0.25,,,,5915,,,
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,1,1,2020,,3.5,,,130,0.41,,,,,,,,,0.56,,,,5200,26.1,,
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,1,1,2018,,1.8,,,9,0.028,,,,,,,,,0.2,,,,5800,,,
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,1,1,2020,,4.06,,,160,0.51,,,,,,,,,0.7,,,,3950,,,
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,1,1,2020,,3.92,,,1760,5.53,,,,,,,,,0.55,,,,5670,,,
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,1,1,2021,,2.73,,,959.84179,3.02,,,,,,,,,0.45,,,,7250,,,
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,1,1,2018,,1.02,,,505,1.59,,,,,,,,,0.21,,,,,,,
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,1,1,2020,,3.04,,,3585,11.28,,,,,,,,,0.81,,,,3930,,,
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,1,1,2018,,1.18,,,4.43,0.01394,,,,,,,,,0.23,,,,860,,,
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,1,1,2018,,0.59,,,240,0.75,,,,,,,,,0.04,,,,7490,,,
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1,1,2022,,2.41,,,14.62011,0.046,,,,,,,,,0.45,,,,7290,,,
OGLE-2017-BLG-1806L b,OGLE-2017-BLG-1806L,1,1,2023,,1.75,,,5.27,0.01658,,,,,,,,,0.38,,,,6400,,,
OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,1,1,2022,,2.86,,,44.49598,0.14,,,,,,,,,0.69,,,,6540,,,
OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,1,1,2022,,1.8,,,6.4,0.02014,,,,,,,,,0.1,,,,7700,,,
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,1,1,2022,,3,,,16.3,0.05129,,,,,,,,,0.63,,,,5600,,,
OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,1,1,2022,,2.2,,,20.1,0.06324,,,,,,,,,0.47,,,,7000,,,
OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,1,1,2020,,1.064,,,6.228,0.0196,,,,,,,,,0.2,,,,773,,,
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,1,1,2021,,2.72,,,101.70509,0.32,,,,,,,,,0.25,,,,7060,,,
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,1,1,2019,,0.97,,,13.93,0.04383,,,,,,,,,0.23,,,,5650,,,
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,1,1,2020,,0.63,,,3.96,0.0125,,,,,,,,,0.12,,,,7580,,,
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,1,1,2019,5480,5,,,1500,4.8,0,,,,,G V,5912,,1,-0.24,[Fe/H],4.5,3200,18.21,,
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,1,1,2022,,1.28,,,82.63539,0.26,,,,,,,,,0.09,,,,4050,,,
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,1,1,2022,,1.75,,,282.86728,0.89,,,,,,,,,0.72,,,,6620,,,
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,1,1,2021,,3.59,,,425.89007,1.34,,,,,,,,,0.54,,,,6500,,,
OGLE-2018-BLG-0977L b,OGLE-2018-BLG-0977L,1,1,2022,,2,,,6.4,0.02014,,,,,,,,,0.47,,,,6500,,,
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,1,2,2019,,1.8,,,570,1.8,,,,,,,,,0.18,,,,7100,,,
OGLE-2018-BLG-1011L c,OGLE-2018-BLG-1011L,1,2,2019,,0.8,,,890,2.8,,,,,,,,,0.18,,,,7100,,,
OGLE-2018-BLG-1119L b,OGLE-2018-BLG-1119L,1,1,2022,,4.06,,,289.22385,0.91,,,,,,,,,0.48,,,,5760,,,
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,1,1,2022,,3.23,,,17.79839,0.056,,,,,,,,,0.69,,,,5700,,,
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,1,1,2021,,1.54,,,8.4,0.02643,,,,,,,,,0.37,,,,7400,29.3,20.8,
OGLE-2018-BLG-1212L b,OGLE-2018-BLG-1212L,1,1,2022,,1.68,,,63.56568,0.2,,,,,,,,,0.16,,,,1550,,,
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,1,1,2020,,4.51,,,210,0.67,,,,,,,,,1.11,,,,2510,,,
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,1,1,2022,,,,,301.93699,0.95,,,,,,,,,0.28,,,,5370,,,
OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,1,1,2021,,3.3,,,240,0.77,,,,,,,,,0.43,,,,6220,,,
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,1,1,2022,,1.36,,,308.29355,0.97,,,,,,,,,0.09,,,,7880,,,
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,2,1,2020,,2.8,,,1400,4.4,,,,,,,,,0.42,,,,7600,,,
OGLE-2019-BLG-0249L b,OGLE-2019-BLG-0249L,1,1,2023,,1.84,,,2262.93826,7.12,,,,,,,,,0.91,,,,6370,,,
OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,1,1,2021,,2.8,,,1976.89269,6.22,,,,,,,,,0.59,,,,5830,,,
OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,2,1,2021,,1.23,,,162.09249,0.51,,,,,,,,,0.27,,,,6980,,,
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,1,1,2022,,2.18,,,1036.12061,3.26,,,,,,,,,0.42,,,,5830,,,
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,1,2,2022,,3.29,,,1090.15144,3.43,,,,,,G,,,0.92,,,,4400,,,
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,1,2,2022,,2.77,,,3248.20632,10.22,,,,,,G,,,0.92,,,,4400,,,
OGLE-2019-BLG-0679L b,OGLE-2019-BLG-0679L,1,1,2023,,6.99,,,1061.54688,3.34,,,,,,,,,0.66,,,,5630,,,
OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,1,1,2021,,2.65,,,4513.16338,14.2,,,,,,,,,0.8,,,,3630,,,
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,1,1,2021,,1.9,,,2.5,0.00787,,,,,,,,,0.5,,,,980,,,
OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L,1,1,2021,,3.4,,,2.48,0.0078,,,,,,,,,0.61,,,,6800,,,
OGLE-2019-BLG-1180L b,OGLE-2019-BLG-1180L,1,1,2023,,5.19,,,555.24623,1.747,,,,,,,,,0.55,,,,6070,,,
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,2,1,2022,,3.2,,,699.2225,2.2,,,,,,,,,0.57,,,,5900,,,
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,1,1,2022,,2.7,,,37.1,0.11673,,,,,,,,,0.68,,,,5600,,,
OGLE-TR-10 b,OGLE-TR-10,1,1,2004,3.101278,0.0434,14.011,1.25,197.046,0.62,,,,90,,,5950,1.17,1.14,,,,1344.97,16.006,12.856,15.6845
OGLE-TR-111 b,OGLE-TR-111,1,1,2004,4.0144463,0.0473,11.422,1.019,,,,,,88.3,,,,0.83,,,,,1068.33,16.707,14.112,16.5277
OGLE-TR-113 b,OGLE-TR-113,1,1,2004,1.4324752,0.02289,12.251,1.093,400.449,1.26,,,,87.8,,,4790,0.77,0.78,,,,566.459,15.8485,,15.443
OGLE-TR-132 b,OGLE-TR-132,1,1,2004,1.689868,0.03035,13.45,1.2,375.02,1.18,,,2013,83.4,,,6210,1.32,1.3,0.37,[Fe/H],4.31,2012.62,16.536,14.99,16.4883
OGLE-TR-182 b,OGLE-TR-182,1,1,2007,3.9791,0.051,12.666,1.13,320.995,1.01,0,,,85.7,,,5924,1.14,1.14,,,,2501.75,16.9195,14.737,16.6783
OGLE-TR-211 b,OGLE-TR-211,1,1,2007,3.67724,0.051,15.244,1.36,327.351,1.03,0,,,87.2,,,6325,1.64,1.33,,,,1515.26,15.364,13.379,15.0702
OGLE-TR-56 b,OGLE-TR-56,1,1,2002,1.2119189,0.02383,15.278,1.363,441.77,1.39,,,2212,77.6,,,6050,,,,,,,15.3,,
OGLE2-TR-L9 b,OGLE2-TR-L9,1,1,2008,2.4855335,0.0308,18.046,1.61,1430.175,4.5,,,,79.8,,,6933,1.53,1.52,,,,1627.63,14.718,13.117,14.5637
Oph 11 b,Oph 11,1,1,2006,7300000,243,,,4449.62,14,,,2175,,,M9,2375,,0.02,,,4.25,,,13.423,18.912
PDS 70 b,PDS 70,1,2,2018,,20,30.488,2.72,953.49,3,0.19,,1204,140,,,3972,,,,,,113.064,12.032,8.542,11.5848
PDS 70 c,PDS 70,1,2,2019,,34,22.866,2.04,635.66,2,0.11,,995,132,,,3972,,,,,,113.064,12.032,8.542,11.5848
PH1 b,PH1,4,1,2012,138.317,0.652,6.18,0.551,169,0.531,0.0702,,481,90.05,,F,6407,1.73,1.53,0.21,[Fe/H],4.14,1033.16,13.841,12.395,13.6988
PH2 b,PH2,1,1,2013,282.5255,0.828,10.12,0.903,,,0.41,,281,89.83,,,5629,1,0.94,-0.078,[Fe/H],4.41,343.863,12.645,11.116,12.5811
POTS-1 b,POTS-1,1,1,2013,3.1606296,0.03734,10.548,0.941,734.16,2.31,,,,88.06,,K5 V,4400,0.59,0.69,-0.03,[Fe/H],4.63,747.959,17.9083,14.244,17.2604
PSR B0329+54 b,PSR B0329+54,1,1,2017,10140,10.26,,,1.97,0.0062,0.236,,,,,,,,1.44,,,,,20.8671,15.556,20.1861
PSR B1257+12 b,PSR B1257+12,1,3,1994,25.262,0.19,,,0.02,0.00006,0,,,50,,,,,1.4,,,,600,,,
PSR B1257+12 c,PSR B1257+12,1,3,1992,66.5419,0.36,,,4.3,0.01353,0.0186,,,53,,,,,1.4,,,,600,,,
PSR B1257+12 d,PSR B1257+12,1,3,1992,98.2114,0.46,,,3.9,0.01227,,,,47,,,,,1.4,,,,600,,,
PSR B1620-26 b,PSR B1620-26,2,1,2003,,23,,,794.575,2.5,,,,,,,,,1.35,,,,,,,
PSR J1719-1438 b,PSR J1719-1438,1,1,2011,0.09070629,0.0044,,,382.8,1.2,0.06,,,,,,4500,,1.4,,,,1200,,,
PSR J2322-2650 b,PSR J2322-2650,1,1,2017,0.322964,0.0102,,,252.64307,0.7949,0.0017,,,,,,,,1.4,,,,230,,,
PZ Tel b,PZ Tel,1,1,2023,44000,27,,,8581.36699,27,0.52,,,91.73,,G9 IV,,,1.36,,,,47.0648,8.43,6.366,8.09894
Pr0201 b,Pr0201,1,1,2012,4.4264,0.06,,,171.6282,0.54,0,,,,,,6174,1.15,1.24,0.19,[Fe/H],4.41,180.64,10.445,9.142,10.3508
Pr0211 b,Pr0211,2,2,2012,2.1461,0.03176,,,597.5204,1.88,0.011,,,,,,5300,0.83,0.94,0.18,[Fe/H],4.51,182.714,12.163,10.173,11.9281
Pr0211 c,Pr0211,2,2,2016,4850,5.5,,,2475.8957,7.79,0.71,,,,,,5300,0.83,0.94,0.18,[Fe/H],4.51,182.714,12.163,10.173,11.9281
Proxima Cen b,Proxima Cen,3,1,2016,11.1868,0.04856,,,1.07,0.00337,0.02,,,,,M5.5 V,2900,0.14,0.12,,,,1.30119,11.01,4.384,8.95361
Qatar-1 b,Qatar-1,1,1,2010,1.4200242,0.02332,12.812,1.143,411.27202,1.294,0,,1418,84.08,,,5013,0.8,0.84,0.171,[Fe/H],4.55,185.615,12.692,10.409,12.4764
Qatar-10 b,Qatar-10,1,1,2019,1.645321,0.0286,17.295,1.543,233.92288,0.736,0,,1955,85.87,,F7 V,6124,1.25,1.16,0.016,[Fe/H],4.3,559.068,12.868,11.382,12.6978
Qatar-2 b,Qatar-2,1,1,2011,1.33711647,0.02153,14.056,1.254,792.635,2.494,0,,1344,86.12,,,4645,0.78,0.74,0.02,[m/H],4.53,181.374,13.443,10.619,13.0276
Qatar-3 b,Qatar-3,1,1,2017,2.5079204,0.03783,12.285,1.096,1369.8473,4.31,0,1330,1681,86.8,,G0 V,6007,1.27,1.15,-0.041,[Fe/H],4.29,735.601,12.929,11.219,12.8203
Qatar-4 b,Qatar-4,1,1,2017,1.8053564,0.02803,12.722,1.135,1938.763,6.1,0,614,1385,87.5,,K1 V,5215,0.85,0.9,0.103,[Fe/H],4.53,329.036,13.574,11.519,13.4114
Qatar-5 b,Qatar-5,1,1,2017,2.8792319,0.04127,12.408,1.107,1373.0256,4.32,0,669,1415,88.74,,G2 V,5747,1.08,1.13,0.377,[Fe/H],4.43,367.658,12.614,10.956,12.5241
Qatar-6 b,Qatar-6,2,1,2017,3.506195,0.0423,11.904,1.062,212.31044,0.668,0,,1006,86.01,,K2 V,5052,0.72,0.82,-0.025,[Fe/H],4.64,100.848,11.496,9.226,11.1249
Qatar-7 b,Qatar-7,1,1,2019,2.032046,0.0352,19.055,1.7,597.5204,1.88,0,,2053,89,,F4 V,6387,1.56,1.41,0.276,[Fe/H],4.2,705.981,13.134,11.561,12.9275
Qatar-8 b,Qatar-8,1,1,2019,3.71495,0.0474,14.404,1.285,117.91493,0.371,0,,1457,89.29,,G0 V,5738,1.31,1.03,0.025,[Fe/H],4.21,281.498,11.71,9.937,11.3494
Qatar-9 b,Qatar-9,1,1,2019,1.540731,0.0234,11.31,1.009,378.2177,1.19,0,,1134,89.23,,K5 V,4309,0.7,0.72,0.252,[Fe/H],4.61,213.771,14.023,11.104,13.6871
ROXs 12 b,ROXs 12,2,1,2013,,210,,,5085,16,,,,,,M0,3850,,0.87,,,,136.65,14.763,9.099,13.2655
ROXs 42 B b,ROXs 42 B,2,1,2013,,157,,,2860,9,,,1975,,,M0,,,1,,,,143.59,14.661,8.671,13.1164
RR Cae b,RR Cae,2,1,2012,4343.5,5.3,,,1334.886,4.2,0,,,17.6,,M,,,0.44,,,,21.1916,14.379,9.852,13.6576
Ross 128 b,Ross 128,1,1,2017,9.8658,0.0496,,,1.4,0.0044,0.116,1.38,301,,,M4,3192,0.2,0.17,-0.02,[M/H],,3.37454,11.12,5.654,9.59067
Ross 458 c,Ross 458,2,1,2010,,1100,14.011,1.25,1906.98,6,,,,,,,,,,,,,11.5094,9.76,5.578,8.90809
Ross 508 b,Ross 508,1,1,2022,10.77,0.05366,,,4,0.01259,0.33,,,,,M4.5 V,3071,0.21,0.18,-0.2,[Fe/H],5.04,11.2103,14.18,8.279,12.2066
SR 12 AB c,SR 12 AB,2,1,2010,,,,,4131.62,13,,,,,,,,,,,,,,13.355,8.408,12.1811
SWEEPS-11 b,SWEEPS-11,1,1,2006,1.796,0.03,12.666,1.13,3082.82,9.7,,,,,,,,1.45,1.1,,,,,19.83,,
SWEEPS-4 b,SWEEPS-4,1,1,2006,4.2,0.055,9.079,0.81,1207.7,3.8,,,,,,,,1.18,1.24,,,,,18.8,,
TAP 26 b,TAP 26,1,1,2017,10.79,0.0968,,,527.5978,1.66,,,,,,,4620,1.17,1.04,,,4.5,121.402,12.5,9.270001,11.8101
TCP J05074264+2447555 b,TCP J05074264+2447555,1,1,2018,,0.94,,,20,0.06293,,,,,,,,,0.59,,,,505,,,
TIC 172900988 b,TIC 172900988 Aa,2,1,2021,200.452,0.90281,11.25,1.004,942,2.96386,0.0271,,,91.79,,F9,6050,1.38,1.24,0.34,[Fe/H],4.25,250.956,10.141,8.762,10.0477
TIC 237913194 b,TIC 237913194,1,1,2020,15.168865,0.1207,12.52,1.117,617.22586,1.942,0.575,,974,87,,G3,5788,1.09,1.03,0.14,[Fe/H],4.38,306.063,12.144,10.485,11.9371
TIC 257060897 b,TIC 257060897,1,1,2021,3.660028,0.051,16.701,1.49,212.94503,0.67,0.03,,1762,86,,,,1.82,1.32,,,,505.703,11.814,10.387,11.6659
TIC 279401253 b,TIC 279401253,1,2,2023,76.8,0.369,11.209,1,1951.46642,6.14,0.448,,,89.59,,,5951,1.06,1.13,0.2,[Fe/H],4.44,285.584,11.938,10.345,11.6965
TIC 279401253 c,TIC 279401253,1,2,2023,155.3,0.591,,,2548.98382,8.02,0.254,,,90,,,5951,1.06,1.13,0.2,[Fe/H],4.44,285.584,11.938,10.345,11.6965
TOI-1052 b,TOI-1052,1,2,2023,9.139703,0.09103,2.87,0.256,16.9,0.05317,0.18,246,1135,87.53,,,6146,1.26,1.2,0.14,[Fe/H],4.3,129.804,9.511,8.246,9.39972
TOI-1052 c,TOI-1052,1,2,2023,35.806,0.2263,,,34.3,0.10792,0.237,39.7,719,,,,6146,1.26,1.2,0.14,[Fe/H],4.3,129.804,9.511,8.246,9.39972
TOI-1062 b,TOI-1062,1,2,2021,4.11296,0.052,2.265,0.202,10.15,0.03194,0.177,232,1077,85.913,,G9 V,5328,0.84,0.94,0.14,[Fe/H],4.55,82.1733,10.249,8.296,10.0008
TOI-1062 c,TOI-1062,1,2,2021,7.972,0.08,,,9.78,0.03077,0.14,95,859,,,G9 V,5328,0.84,0.94,0.14,[Fe/H],4.55,82.1733,10.249,8.296,10.0008
TOI-1064 b,TOI-1064,1,2,2022,6.443868,0.06152,2.587,0.231,13.5,0.04248,0.047,62.9,784,87.709,,,4734,0.73,0.75,0.05,[Fe/H],4.6,68.0726,10.938,8.467,10.6491
TOI-1064 c,TOI-1064,1,2,2022,12.226574,0.09429,2.651,0.237,2.5,0.00787,0.088,26.8,634,88.455,,,4734,0.73,0.75,0.05,[Fe/H],4.6,68.0726,10.938,8.467,10.6491
